A	B	C	y
0.6999999999999997	-0.8	0.8999999999999995	0.6667939615775635
0.6999999999999997	-0.8	0.9999999999999996	0.994842062410676
0.6999999999999997	-0.7000000000000001	-1.0	-0.5274638461720933
0.6999999999999997	-0.7000000000000001	-0.9	-0.7602431729312498
0.6999999999999997	-0.7000000000000001	-0.8	-0.9590561953283987
0.6999999999999997	-0.7000000000000001	-0.7000000000000001	-1.1276637023906353
0.6999999999999997	-0.7000000000000001	-0.6000000000000001	-1.269516108100625
0.6999999999999997	-0.7000000000000001	-0.5000000000000001	-1.387787543064292
0.6999999999999997	-0.7000000000000001	-0.40000000000000013	-1.4854072289900393
0.6999999999999997	-0.7000000000000001	-0.30000000000000016	-1.5650884281513302
0.6999999999999997	-0.7000000000000001	-0.20000000000000018	-1.6293552417245363
0.6999999999999997	-0.7000000000000001	-0.1000000000000002	-1.6805675143538799
0.6999999999999997	-0.7000000000000001	-2.220446049250313e-16	-1.720944087329551
0.6999999999999997	-0.7000000000000001	0.09999999999999964	-1.4809010143935633
0.6999999999999997	-0.7000000000000001	0.19999999999999973	-1.2320272468039022
0.6999999999999997	-0.7000000000000001	0.2999999999999998	-0.9741290149370452
0.6999999999999997	-0.7000000000000001	0.3999999999999997	-0.7069118791487699
0.6999999999999997	-0.7000000000000001	0.49999999999999956	-0.4299781432627068
0.6999999999999997	-0.7000000000000001	0.5999999999999996	-0.14282321667205533
0.6999999999999997	-0.7000000000000001	0.6999999999999997	0.15516911733158611
0.6999999999999997	-0.7000000000000001	0.7999999999999996	0.464732584354139
0.6999999999999997	-0.7000000000000001	0.8999999999999995	0.7867255267116051
0.6999999999999997	-0.7000000000000001	0.9999999999999996	1.1221393284310794
0.6999999999999997	-0.6000000000000001	-1.0	-0.3991753833952454
0.6999999999999997	-0.6000000000000001	-0.9	-0.6379827307065371
0.6999999999999997	-0.6000000000000001	-0.8	-0.843548891850479
0.6999999999999997	-0.6000000000000001	-0.7000000000000001	-1.0196875173577673
0.6999999999999997	-0.6000000000000001	-0.6000000000000001	-1.1699051926943131
0.6999999999999997	-0.6000000000000001	-0.5000000000000001	-1.2974357229948517
0.6999999999999997	-0.6000000000000001	-0.40000000000000013	-1.4052717114379905
0.6999999999999997	-0.6000000000000001	-0.30000000000000016	-1.4961937240279377
0.6999999999999997	-0.6000000000000001	-0.20000000000000018	-1.572797315300285
0.6999999999999997	-0.6000000000000001	-0.1000000000000002	-1.6375181729628903
0.6999999999999997	-0.6000000000000001	-2.220446049250313e-16	-1.692655624552703
0.6999999999999997	-0.6000000000000001	0.09999999999999964	-1.4378516730025739
0.6999999999999997	-0.6000000000000001	0.19999999999999973	-1.175469320379651
0.6999999999999997	-0.6000000000000001	0.2999999999999998	-0.9052343108136522
0.6999999999999997	-0.6000000000000001	0.3999999999999997	-0.6267763615967212
0.6999999999999997	-0.6000000000000001	0.49999999999999956	-0.33962632319326636
0.6999999999999997	-0.6000000000000001	0.5999999999999996	-0.04321230126574305
0.6999999999999997	-0.6000000000000001	0.6999999999999997	0.26314530236445366
0.6999999999999997	-0.6000000000000001	0.7999999999999996	0.5802398878320583
0.6999999999999997	-0.6000000000000001	0.8999999999999995	0.9089859689363182
0.6999999999999997	-0.6000000000000001	0.9999999999999996	1.2504277912079278
0.6999999999999997	-0.5000000000000001	-1.0	-0.26985973230846705
0.6999999999999997	-0.5000000000000001	-0.9	-0.5131079433985501
0.6999999999999997	-0.5000000000000001	-0.8	-0.7240426123132444
0.6999999999999997	-0.5000000000000001	-0.7000000000000001	-0.9065758825290178
0.6999999999999997	-0.5000000000000001	-0.6000000000000001	-1.0643215741761487
0.6999999999999997	-0.5000000000000001	-0.5000000000000001	-1.2006301838531375
0.6999999999999997	-0.5000000000000001	-0.40000000000000013	-1.3186212340004884
0.6999999999999997	-0.5000000000000001	-0.30000000000000016	-1.4212132688533
0.6999999999999997	-0.5000000000000001	-0.20000000000000018	-1.5111517760621962
0.6999999999999997	-0.5000000000000001	-0.1000000000000002	-1.591035296907243
0.6999999999999997	-0.5000000000000001	-2.220446049250313e-16	-1.6633399734659244
0.6999999999999997	-0.5000000000000001	0.09999999999999964	-1.3913687969469266
0.6999999999999997	-0.5000000000000001	0.19999999999999973	-1.1138237811415623
0.6999999999999997	-0.5000000000000001	0.2999999999999998	-0.8302538556390147
0.6999999999999997	-0.5000000000000001	0.3999999999999997	-0.5401258841592191
0.6999999999999997	-0.5000000000000001	0.49999999999999956	-0.24282078405155216
0.6999999999999997	-0.5000000000000001	0.5999999999999996	0.0623713172524214
0.6999999999999997	-0.5000000000000001	0.6999999999999997	0.37625693719320363
0.6999999999999997	-0.5000000000000001	0.7999999999999996	0.6997461673692937
0.6999999999999997	-0.5000000000000001	0.8999999999999995	1.0338607562443052
0.6999999999999997	-0.5000000000000001	0.9999999999999996	1.3797434422947066
0.6999999999999997	-0.40000000000000013	-1.0	-0.1394795944614189
0.6999999999999997	-0.40000000000000013	-0.9	-0.38522436483744205
0.6999999999999997	-0.40000000000000013	-0.8	-0.5997630705602512
0.6999999999999997	-0.40000000000000013	-0.7000000000000001	-0.7871764197432067
0.6999999999999997	-0.40000000000000013	-0.6000000000000001	-0.9512674433055388
0.6999999999999997	-0.40000000000000013	-0.5000000000000001	-1.095598796853218
0.6999999999999997	-0.40000000000000013	-0.40000000000000013	-1.2235276560533876
0.6999999999999997	-0.40000000000000013	-0.30000000000000016	-1.3382385275823903
0.6999999999999997	-0.40000000000000013	-0.20000000000000018	-1.4427742823208973
0.6999999999999997	-0.40000000000000013	-0.1000000000000002	-1.5400657040788683
0.6999999999999997	-0.40000000000000013	-2.220446049250313e-16	-1.6329598356188764
0.6999999999999997	-0.40000000000000013	0.09999999999999964	-1.3403992041185522
0.6999999999999997	-0.40000000000000013	0.19999999999999973	-1.0454462874002635
0.6999999999999997	-0.40000000000000013	0.2999999999999998	-0.747279114368105
0.6999999999999997	-0.40000000000000013	0.3999999999999997	-0.4450323062121191
0.6999999999999997	-0.40000000000000013	0.49999999999999956	-0.13778939705163262
0.6999999999999997	-0.40000000000000013	0.5999999999999996	0.17542544812303085
0.6999999999999997	-0.40000000000000013	0.6999999999999997	0.4956563999790147
0.6999999999999997	-0.40000000000000013	0.7999999999999996	0.824025709122286
0.6999999999999997	-0.40000000000000013	0.8999999999999995	1.1617443348054128
0.6999999999999997	-0.40000000000000013	0.9999999999999996	1.5101235801417543
0.6999999999999997	-0.30000000000000016	-1.0	-0.007996317051902846
0.6999999999999997	-0.30000000000000016	-0.9	-0.25374125877548837
0.6999999999999997	-0.30000000000000016	-0.8	-0.46950791051997953
0.6999999999999997	-0.30000000000000016	-0.7000000000000001	-0.6596518808499294
0.6999999999999997	-0.30000000000000016	-0.6000000000000001	-0.8282975783633411
0.6999999999999997	-0.30000000000000016	-0.5000000000000001	-0.9793825449151918
0.6999999999999997	-0.30000000000000016	-0.40000000000000013	-1.116700386056137
0.6999999999999997	-0.30000000000000016	-0.30000000000000016	-1.2439427591764494
0.6999999999999997	-0.30000000000000016	-0.20000000000000018	-1.3647408831061307
0.6999999999999997	-0.30000000000000016	-0.1000000000000002	-1.4827070406790848
0.6999999999999997	-0.30000000000000016	-2.220446049250313e-16	-1.6014765582093602
0.6999999999999997	-0.30000000000000016	0.09999999999999964	-1.2830405407187684
0.6999999999999997	-0.30000000000000016	0.19999999999999973	-0.9674128881854969
0.6999999999999997	-0.30000000000000016	0.2999999999999998	-0.6529833459621637
0.6999999999999997	-0.30000000000000016	0.3999999999999997	-0.33820503621486875
0.6999999999999997	-0.30000000000000016	0.49999999999999956	-0.02157314511360653
0.6999999999999997	-0.30000000000000016	0.5999999999999996	0.2983953130652286
0.6999999999999997	-0.30000000000000016	0.6999999999999997	0.6231809388722915
0.6999999999999997	-0.30000000000000016	0.7999999999999996	0.9542808691625577
0.6999999999999997	-0.30000000000000016	0.8999999999999995	1.293227440867366
0.6999999999999997	-0.30000000000000016	0.9999999999999996	1.6416068575512703
0.6999999999999997	-0.20000000000000018	-1.0	0.12463015625229534
0.6999999999999997	-0.20000000000000018	-0.9	-0.11765511218724489
0.6999999999999997	-0.20000000000000018	-0.8	-0.331149478546207
0.6999999999999997	-0.20000000000000018	-0.7000000000000001	-0.52064510663435
0.6999999999999997	-0.20000000000000018	-0.6000000000000001	-0.6908085179721153
0.6999999999999997	-0.20000000000000018	-0.5000000000000001	-0.8462471096057858
0.6999999999999997	-0.20000000000000018	-0.40000000000000013	-0.9915786230652806
0.6999999999999997	-0.20000000000000018	-0.30000000000000016	-1.1315048466563118
0.6999999999999997	-0.20000000000000018	-0.20000000000000018	-1.2708909878830055
0.6999999999999997	-0.20000000000000018	-0.1000000000000002	-1.414852339330458
0.6999999999999997	-0.20000000000000018	-2.220446049250313e-16	-1.568850084905162
0.6999999999999997	-0.20000000000000018	0.09999999999999964	-1.215185839370142
0.6999999999999997	-0.20000000000000018	0.19999999999999973	-0.8735629929623716
0.6999999999999997	-0.20000000000000018	0.2999999999999998	-0.5405454334420265
0.6999999999999997	-0.20000000000000018	0.3999999999999997	-0.213083273224012
0.6999999999999997	-0.20000000000000018	0.49999999999999956	0.11156229019579911
0.6999999999999997	-0.20000000000000018	0.5999999999999996	0.4358843734564548
0.6999999999999997	-0.20000000000000018	0.6999999999999997	0.7621877130878714
0.6999999999999997	-0.20000000000000018	0.7999999999999996	1.0926393011363302
0.6999999999999997	-0.20000000000000018	0.8999999999999995	1.4293135874556104
0.6999999999999997	-0.20000000000000018	0.9999999999999996	1.774233330855468
0.6999999999999997	-0.1000000000000002	-1.0	0.2584413362772753
0.6999999999999997	-0.1000000000000002	-0.9	0.025187315275922106
0.6999999999999997	-0.1000000000000002	-0.8	-0.1798816854750962
0.6999999999999997	-0.1000000000000002	-0.7000000000000001	-0.36222883876770506
0.6999999999999997	-0.1000000000000002	-0.6000000000000001	-0.5274551933549174
0.6999999999999997	-0.1000000000000002	-0.5000000000000001	-0.681450100097686
0.6999999999999997	-0.1000000000000002	-0.40000000000000013	-0.8305690527130445
0.6999999999999997	-0.1000000000000002	-0.30000000000000016	-0.9818470375385946
0.6999999999999997	-0.1000000000000002	-0.20000000000000018	-1.1432574886605233
0.6999999999999997	-0.1000000000000002	-0.1000000000000002	-1.3240294715089747
0.6999999999999997	-0.1000000000000002	-2.220446049250313e-16	-1.535038904880182
0.6999999999999997	-0.1000000000000002	0.09999999999999964	-1.1243629715486592
0.6999999999999997	-0.1000000000000002	0.19999999999999973	-0.7459294937398897
0.6999999999999997	-0.1000000000000002	0.2999999999999998	-0.3908876243243098
0.6999999999999997	-0.1000000000000002	0.3999999999999997	-0.05207370287177593
0.6999999999999997	-0.1000000000000002	0.49999999999999956	0.2763592997038993
0.6999999999999997	-0.1000000000000002	0.5999999999999996	0.5992376980736527
0.6999999999999997	-0.1000000000000002	0.6999999999999997	0.9206039809545157
0.6999999999999997	-0.1000000000000002	0.7999999999999996	1.243907094207442
0.6999999999999997	-0.1000000000000002	0.8999999999999995	1.572156014918777
0.6999999999999997	-0.1000000000000002	0.9999999999999996	1.9080445108804494
0.6999999999999997	-2.220446049250313e-16	-1.0	0.3934802411574574
0.6999999999999997	-2.220446049250313e-16	-0.9	0.1861187613355133
0.6999999999999997	-2.220446049250313e-16	-0.8	0.01364653865089771
0.6999999999999997	-2.220446049250313e-16	-0.7000000000000001	-0.1276637024016627
0.6999999999999997	-2.220446049250313e-16	-0.6000000000000001	-0.24122764572915845
0.6999999999999997	-2.220446049250313e-16	-0.5000000000000001	-0.3301834441018263
0.6999999999999997	-2.220446049250313e-16	-0.40000000000000013	-0.39742352502142353
0.6999999999999997	-2.220446049250313e-16	-0.30000000000000016	-0.4456410331240166
0.6999999999999997	-2.220446049250313e-16	-0.20000000000000018	-0.4780013352798891
0.6999999999999997	-2.220446049250313e-16	-0.1000000000000002	-0.5218670370075149
0.6999999999999997	-2.220446049250313e-16	-2.220446049250313e-16	-1.4999999999999922
0.6999999999999997	-2.220446049250313e-16	0.09999999999999964	-0.32220053704719875
0.6999999999999997	-2.220446049250313e-16	0.19999999999999973	-0.080673340359255
0.6999999999999997	-2.220446049250313e-16	0.2999999999999998	0.14531838009026865
0.6999999999999997	-2.220446049250313e-16	0.3999999999999997	0.3810718248198448
0.6999999999999997	-2.220446049250313e-16	0.49999999999999956	0.627625955699759
0.6999999999999997	-2.220446049250313e-16	0.5999999999999996	0.8854652456994114
0.6999999999999997	-2.220446049250313e-16	0.6999999999999997	1.155169117320558
0.6999999999999997	-2.220446049250313e-16	0.7999999999999996	1.4374353183334359
0.6999999999999997	-2.220446049250313e-16	0.8999999999999995	1.7330874609783677
0.6999999999999997	-2.220446049250313e-16	0.9999999999999996	2.0430834157606306
0.6999999999999997	0.09999999999999964	-1.0	0.2584413362772757
0.6999999999999997	0.09999999999999964	-0.9	0.025187315275922995
0.6999999999999997	0.09999999999999964	-0.8	-0.1798816854750953
0.6999999999999997	0.09999999999999964	-0.7000000000000001	-0.3622288387677042
0.6999999999999997	0.09999999999999964	-0.6000000000000001	-0.5274551933549165
0.6999999999999997	0.09999999999999964	-0.5000000000000001	-0.6814501000976851
0.6999999999999997	0.09999999999999964	-0.40000000000000013	-0.8305690527130436
0.6999999999999997	0.09999999999999964	-0.30000000000000016	-0.9818470375385937
0.6999999999999997	0.09999999999999964	-0.20000000000000018	-1.1432574886605225
0.6999999999999997	0.09999999999999964	-0.1000000000000002	-1.3240294715089742
0.6999999999999997	0.09999999999999964	-2.220446049250313e-16	-1.5350389048801818
0.6999999999999997	0.09999999999999964	0.09999999999999964	-1.1243629715486585
0.6999999999999997	0.09999999999999964	0.19999999999999973	-0.7459294937398888
0.6999999999999997	0.09999999999999964	0.2999999999999998	-0.3908876243243089
0.6999999999999997	0.09999999999999964	0.3999999999999997	-0.05207370287177504
0.6999999999999997	0.09999999999999964	0.49999999999999956	0.27635929970390016
0.6999999999999997	0.09999999999999964	0.5999999999999996	0.5992376980736536
0.6999999999999997	0.09999999999999964	0.6999999999999997	0.9206039809545166
0.6999999999999997	0.09999999999999964	0.7999999999999996	1.2439070942074428
0.6999999999999997	0.09999999999999964	0.8999999999999995	1.572156014918777
0.6999999999999997	0.09999999999999964	0.9999999999999996	1.9080445108804494
0.6999999999999997	0.19999999999999973	-1.0	0.12463015625229579
0.6999999999999997	0.19999999999999973	-0.9	-0.117655112187244
0.6999999999999997	0.19999999999999973	-0.8	-0.331149478546207
0.6999999999999997	0.19999999999999973	-0.7000000000000001	-0.5206451066343492
0.6999999999999997	0.19999999999999973	-0.6000000000000001	-0.6908085179721144
0.6999999999999997	0.19999999999999973	-0.5000000000000001	-0.8462471096057853
0.6999999999999997	0.19999999999999973	-0.40000000000000013	-0.9915786230652801
0.6999999999999997	0.19999999999999973	-0.30000000000000016	-1.1315048466563113
0.6999999999999997	0.19999999999999973	-0.20000000000000018	-1.270890987883005
0.6999999999999997	0.19999999999999973	-0.1000000000000002	-1.4148523393304575
0.6999999999999997	0.19999999999999973	-2.220446049250313e-16	-1.5688500849051619
0.6999999999999997	0.19999999999999973	0.09999999999999964	-1.2151858393701416
0.6999999999999997	0.19999999999999973	0.19999999999999973	-0.8735629929623712
0.6999999999999997	0.19999999999999973	0.2999999999999998	-0.5405454334420261
0.6999999999999997	0.19999999999999973	0.3999999999999997	-0.21308327322401155
0.6999999999999997	0.19999999999999973	0.49999999999999956	0.1115622901958
0.6999999999999997	0.19999999999999973	0.5999999999999996	0.4358843734564557
0.6999999999999997	0.19999999999999973	0.6999999999999997	0.7621877130878718
0.6999999999999997	0.19999999999999973	0.7999999999999996	1.0926393011363311
0.6999999999999997	0.19999999999999973	0.8999999999999995	1.4293135874556104
0.6999999999999997	0.19999999999999973	0.9999999999999996	1.7742333308554699
0.6999999999999997	0.2999999999999998	-1.0	-0.007996317051902402
0.6999999999999997	0.2999999999999998	-0.9	-0.25374125877548837
0.6999999999999997	0.2999999999999998	-0.8	-0.46950791051997953
0.6999999999999997	0.2999999999999998	-0.7000000000000001	-0.659651880849929
0.6999999999999997	0.2999999999999998	-0.6000000000000001	-0.8282975783633406
0.6999999999999997	0.2999999999999998	-0.5000000000000001	-0.9793825449151914
0.6999999999999997	0.2999999999999998	-0.40000000000000013	-1.1167003860561366
0.6999999999999997	0.2999999999999998	-0.30000000000000016	-1.243942759176449
0.6999999999999997	0.2999999999999998	-0.20000000000000018	-1.3647408831061305
0.6999999999999997	0.2999999999999998	-0.1000000000000002	-1.4827070406790843
0.6999999999999997	0.2999999999999998	-2.220446049250313e-16	-1.60147655820936
0.6999999999999997	0.2999999999999998	0.09999999999999964	-1.2830405407187684
0.6999999999999997	0.2999999999999998	0.19999999999999973	-0.9674128881854966
0.6999999999999997	0.2999999999999998	0.2999999999999998	-0.6529833459621635
0.6999999999999997	0.2999999999999998	0.3999999999999997	-0.33820503621486786
0.6999999999999997	0.2999999999999998	0.49999999999999956	-0.02157314511360653
0.6999999999999997	0.2999999999999998	0.5999999999999996	0.29839531306522904
0.6999999999999997	0.2999999999999998	0.6999999999999997	0.623180938872292
0.6999999999999997	0.2999999999999998	0.7999999999999996	0.9542808691625577
0.6999999999999997	0.2999999999999998	0.8999999999999995	1.2932274408673665
0.6999999999999997	0.2999999999999998	0.9999999999999996	1.6416068575512712
0.6999999999999997	0.3999999999999997	-1.0	-0.13947959446141844
0.6999999999999997	0.3999999999999997	-0.9	-0.3852243648374416
0.6999999999999997	0.3999999999999997	-0.8	-0.5997630705602508
0.6999999999999997	0.3999999999999997	-0.7000000000000001	-0.7871764197432058
0.6999999999999997	0.3999999999999997	-0.6000000000000001	-0.9512674433055384
0.6999999999999997	0.3999999999999997	-0.5000000000000001	-1.0955987968532175
0.6999999999999997	0.3999999999999997	-0.40000000000000013	-1.2235276560533874
0.6999999999999997	0.3999999999999997	-0.30000000000000016	-1.3382385275823898
0.6999999999999997	0.3999999999999997	-0.20000000000000018	-1.442774282320897
0.6999999999999997	0.3999999999999997	-0.1000000000000002	-1.5400657040788683
0.6999999999999997	0.3999999999999997	-2.220446049250313e-16	-1.6329598356188764
0.6999999999999997	0.3999999999999997	0.09999999999999964	-1.340399204118552
0.6999999999999997	0.3999999999999997	0.19999999999999973	-1.0454462874002632
0.6999999999999997	0.3999999999999997	0.2999999999999998	-0.7472791143681046
0.6999999999999997	0.3999999999999997	0.3999999999999997	-0.44503230621211864
0.6999999999999997	0.3999999999999997	0.49999999999999956	-0.13778939705163218
0.6999999999999997	0.3999999999999997	0.5999999999999996	0.1754254481230313
0.6999999999999997	0.3999999999999997	0.6999999999999997	0.4956563999790151
0.6999999999999997	0.3999999999999997	0.7999999999999996	0.8240257091222869
0.6999999999999997	0.3999999999999997	0.8999999999999995	1.1617443348054133
0.6999999999999997	0.3999999999999997	0.9999999999999996	1.5101235801417552
0.6999999999999997	0.49999999999999956	-1.0	-0.26985973230846616
0.6999999999999997	0.49999999999999956	-0.9	-0.5131079433985493
0.6999999999999997	0.49999999999999956	-0.8	-0.7240426123132435
0.6999999999999997	0.49999999999999956	-0.7000000000000001	-0.9065758825290169
0.6999999999999997	0.49999999999999956	-0.6000000000000001	-1.0643215741761478
0.6999999999999997	0.49999999999999956	-0.5000000000000001	-1.200630183853137
0.6999999999999997	0.49999999999999956	-0.40000000000000013	-1.318621234000488
0.6999999999999997	0.49999999999999956	-0.30000000000000016	-1.4212132688532995
0.6999999999999997	0.49999999999999956	-0.20000000000000018	-1.5111517760621958
0.6999999999999997	0.49999999999999956	-0.1000000000000002	-1.5910352969072425
0.6999999999999997	0.49999999999999956	-2.220446049250313e-16	-1.6633399734659244
0.6999999999999997	0.49999999999999956	0.09999999999999964	-1.3913687969469264
0.6999999999999997	0.49999999999999956	0.19999999999999973	-1.1138237811415619
0.6999999999999997	0.49999999999999956	0.2999999999999998	-0.830253855639014
0.6999999999999997	0.49999999999999956	0.3999999999999997	-0.5401258841592187
0.6999999999999997	0.49999999999999956	0.49999999999999956	-0.24282078405155172
0.6999999999999997	0.49999999999999956	0.5999999999999996	0.06237131725242184
0.6999999999999997	0.49999999999999956	0.6999999999999997	0.3762569371932041
0.6999999999999997	0.49999999999999956	0.7999999999999996	0.6997461673692946
0.6999999999999997	0.49999999999999956	0.8999999999999995	1.0338607562443056
0.6999999999999997	0.49999999999999956	0.9999999999999996	1.3797434422947066
0.6999999999999997	0.5999999999999996	-1.0	-0.3991753833952445
0.6999999999999997	0.5999999999999996	-0.9	-0.6379827307065367
0.6999999999999997	0.5999999999999996	-0.8	-0.8435488918504785
0.6999999999999997	0.5999999999999996	-0.7000000000000001	-1.0196875173577669
0.6999999999999997	0.5999999999999996	-0.6000000000000001	-1.1699051926943127
0.6999999999999997	0.5999999999999996	-0.5000000000000001	-1.2974357229948512
0.6999999999999997	0.5999999999999996	-0.40000000000000013	-1.40527171143799
0.6999999999999997	0.5999999999999996	-0.30000000000000016	-1.4961937240279373
0.6999999999999997	0.5999999999999996	-0.20000000000000018	-1.5727973153002845
0.6999999999999997	0.5999999999999996	-0.1000000000000002	-1.6375181729628903
0.6999999999999997	0.5999999999999996	-2.220446049250313e-16	-1.6926556245527027
0.6999999999999997	0.5999999999999996	0.09999999999999964	-1.4378516730025737
0.6999999999999997	0.5999999999999996	0.19999999999999973	-1.1754693203796505
0.6999999999999997	0.5999999999999996	0.2999999999999998	-0.9052343108136518
0.6999999999999997	0.5999999999999996	0.3999999999999997	-0.6267763615967208
0.6999999999999997	0.5999999999999996	0.49999999999999956	-0.3396263231932659
0.6999999999999997	0.5999999999999996	0.5999999999999996	-0.0432123012657426
0.6999999999999997	0.5999999999999996	0.6999999999999997	0.26314530236445455
0.6999999999999997	0.5999999999999996	0.7999999999999996	0.5802398878320592
0.6999999999999997	0.5999999999999996	0.8999999999999995	0.9089859689363187
0.6999999999999997	0.5999999999999996	0.9999999999999996	1.2504277912079282
0.6999999999999997	0.6999999999999997	-1.0	-0.5274638461720929
0.6999999999999997	0.6999999999999997	-0.9	-0.7602431729312493
0.6999999999999997	0.6999999999999997	-0.8	-0.9590561953283987
0.6999999999999997	0.6999999999999997	-0.7000000000000001	-1.1276637023906348
0.6999999999999997	0.6999999999999997	-0.6000000000000001	-1.2695161081006248
0.6999999999999997	0.6999999999999997	-0.5000000000000001	-1.3877875430642916
0.6999999999999997	0.6999999999999997	-0.40000000000000013	-1.485407228990039
0.6999999999999997	0.6999999999999997	-0.30000000000000016	-1.5650884281513302
0.6999999999999997	0.6999999999999997	-0.20000000000000018	-1.6293552417245363
0.6999999999999997	0.6999999999999997	-0.1000000000000002	-1.6805675143538796
0.6999999999999997	0.6999999999999997	-2.220446049250313e-16	-1.720944087329551
0.6999999999999997	0.6999999999999997	0.09999999999999964	-1.480901014393563
0.6999999999999997	0.6999999999999997	0.19999999999999973	-1.2320272468039022
0.6999999999999997	0.6999999999999997	0.2999999999999998	-0.974129014937045
0.6999999999999997	0.6999999999999997	0.3999999999999997	-0.7069118791487699
0.6999999999999997	0.6999999999999997	0.49999999999999956	-0.42997814326270634
0.6999999999999997	0.6999999999999997	0.5999999999999996	-0.1428232166720549
0.6999999999999997	0.6999999999999997	0.6999999999999997	0.15516911733158656
0.6999999999999997	0.6999999999999997	0.7999999999999996	0.464732584354139
0.6999999999999997	0.6999999999999997	0.8999999999999995	0.7867255267116056
0.6999999999999997	0.6999999999999997	0.9999999999999996	1.1221393284310803
0.6999999999999997	0.7999999999999996	-1.0	-0.6547611121924963
0.6999999999999997	0.7999999999999996	-0.9	-0.8801747380652913
0.6999999999999997	0.7999999999999996	-0.8	-1.071106456771775
0.6999999999999997	0.7999999999999996	-0.7000000000000001	-1.2312927357335395
0.6999999999999997	0.7999999999999996	-0.6000000000000001	-1.3641586578283535
0.6999999999999997	0.7999999999999996	-0.5000000000000001	-1.4728519735505357
0.6999999999999997	0.7999999999999996	-0.40000000000000013	-1.5602744344839716
0.6999999999999997	0.7999999999999996	-0.30000000000000016	-1.6291107002037153
0.6999999999999997	0.7999999999999996	-0.20000000000000018	-1.6818550924401392
0.6999999999999997	0.7999999999999996	-0.1000000000000002	-1.7208364537973941
0.6999999999999997	0.7999999999999996	-2.220446049250313e-16	-1.7482413533499546
0.6999999999999997	0.7999999999999996	0.09999999999999964	-1.5211699538370773
0.6999999999999997	0.7999999999999996	0.19999999999999973	-1.2845270975195047
0.6999999999999997	0.7999999999999996	0.2999999999999998	-1.03815128698943
0.6999999999999997	0.7999999999999996	0.3999999999999997	-0.7817790846427024
0.6999999999999997	0.7999999999999996	0.49999999999999956	-0.5150425737489495
0.6999999999999997	0.7999999999999996	0.5999999999999996	-0.23746576639978345
0.6999999999999997	0.7999999999999996	0.6999999999999997	0.05154008398868193
0.6999999999999997	0.7999999999999996	0.7999999999999996	0.35268232291076274
0.6999999999999997	0.7999999999999996	0.8999999999999995	0.666793961577564
0.6999999999999997	0.7999999999999996	0.9999999999999996	0.9948420624106769
0.6999999999999997	0.8999999999999995	-1.0	-0.781101911905322
0.6999999999999997	0.8999999999999995	-0.9	-0.9979959678102204
0.6999999999999997	0.8999999999999995	-0.8	-1.1801017332517034
0.6999999999999997	0.8999999999999995	-0.7000000000000001	-1.3311475531387857
0.6999999999999997	0.8999999999999995	-0.6000000000000001	-1.4545501917461259
0.6999999999999997	0.8999999999999995	-0.5000000000000001	-1.553448880313959
0.6999999999999997	0.8999999999999995	-0.40000000000000013	-1.6307366458563268
0.6999999999999997	0.8999999999999995	-0.30000000000000016	-1.6890892132911828
0.6999999999999997	0.8999999999999995	-0.20000000000000018	-1.7309917547239042
0.6999999999999997	0.8999999999999995	-0.1000000000000002	-1.7587637431735055
0.6999999999999997	0.8999999999999995	-2.220446049250313e-16	-1.77458215306278
0.6999999999999997	0.8999999999999995	0.09999999999999964	-1.5590972432131887
0.6999999999999997	0.8999999999999995	0.19999999999999973	-1.3336637598032701
0.6999999999999997	0.8999999999999995	0.2999999999999998	-1.0981298000768975
0.6999999999999997	0.8999999999999995	0.3999999999999997	-0.8522412960150578
0.6999999999999997	0.8999999999999995	0.49999999999999956	-0.595639480512373
0.6999999999999997	0.8999999999999995	0.5999999999999996	-0.327857300317556
0.6999999999999997	0.8999999999999995	0.6999999999999997	-0.04831473341656434
0.6999999999999997	0.8999999999999995	0.7999999999999996	0.24368704643083472
0.6999999999999997	0.8999999999999995	0.8999999999999995	0.548972731832635
0.6999999999999997	0.8999999999999995	0.9999999999999996	0.8685012626978512
0.6999999999999997	0.9999999999999996	-1.0	-0.906519758842542
0.6999999999999997	0.9999999999999996	-0.9	-1.1138812386644785
0.6999999999999997	0.9999999999999996	-0.8	-1.286353461348802
0.6999999999999997	0.9999999999999996	-0.7000000000000001	-1.4276637023906347
0.6999999999999997	0.9999999999999996	-0.6000000000000001	-1.5412276453237765
0.6999999999999997	0.9999999999999996	-0.5000000000000001	-1.6301834292006654
0.6999999999999997	0.9999999999999996	-0.40000000000000013	-1.6974229772793645
0.6999999999999997	0.9999999999999996	-0.30000000000000016	-1.7456208990311395
0.6999999999999997	0.9999999999999996	-0.20000000000000018	-1.7772612393001475
0.6999999999999997	0.9999999999999996	-0.1000000000000002	-1.7946623319045112
0.6999999999999997	0.9999999999999996	-2.220446049250313e-16	-1.8000000000000003
0.6999999999999997	0.9999999999999996	0.09999999999999964	-1.5949958319441944
0.6999999999999997	0.9999999999999996	0.19999999999999973	-1.3799332443795134
0.6999999999999997	0.9999999999999996	0.2999999999999998	-1.1546614858168542
0.6999999999999997	0.9999999999999996	0.3999999999999997	-0.9189276274380951
0.6999999999999997	0.9999999999999996	0.49999999999999956	-0.6723740293990792
0.6999999999999997	0.9999999999999996	0.5999999999999996	-0.41453475389520644
0.6999999999999997	0.9999999999999996	0.6999999999999997	-0.14483088266841326
